,time,protocol,src_ip,dst_ip,src_port,dst_port,length,payload_size,query_name,spotify_or_not,interarrival_time
135,2024-02-29 21:40:15.764311075,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.089199066
138,2024-02-29 21:40:17.861159086,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:02.096848011
141,2024-02-29 21:40:18.016720057,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.155560971
144,2024-02-29 21:40:19.676436901,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.659716844
146,2024-02-29 21:40:19.859847069,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.183410168
151,2024-02-29 21:40:21.676506996,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.816659927
153,2024-02-29 21:40:21.805725098,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.129218102
157,2024-02-29 21:40:22.690354109,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,48.0,40.0,_googlecast._tcp.local.,0,0 days 00:00:00.884629011
159,2024-02-29 21:40:22.730417967,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,48.0,40.0,_googlecast._tcp.local.,0,0 days 00:00:00.040063858
161,2024-02-29 21:40:23.676033974,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.945616007
163,2024-02-29 21:40:23.754359007,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.078325033
167,2024-02-29 21:40:25.675350904,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.920991897
169,2024-02-29 21:40:25.801789999,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.126439095
173,2024-02-29 21:40:27.676599979,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.874809980
175,2024-02-29 21:40:27.850277901,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.173677922
181,2024-02-29 21:40:29.674555063,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.824277162
183,2024-02-29 21:40:29.690321922,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.015766859
187,2024-02-29 21:40:31.675261974,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.984940052
189,2024-02-29 21:40:31.738189936,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.062927962
193,2024-02-29 21:40:33.676074028,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.937884092
195,2024-02-29 21:40:33.786546946,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.110472918
201,2024-02-29 21:40:35.674901962,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.888355016
203,2024-02-29 21:40:35.835619926,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.160717964
207,2024-02-29 21:40:37.675836086,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.840216160
210,2024-02-29 21:40:37.882904053,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.207067967
213,2024-02-29 21:40:39.675901890,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.792997837
217,2024-02-29 21:40:39.725481987,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.049580097
219,2024-02-29 21:40:39.775595903,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.050113916
222,2024-02-29 21:40:39.930658102,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.155062199
247,2024-02-29 21:41:43.852494955,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,48.0,40.0,_googlecast._tcp.local.,0,0 days 00:01:03.921836853
248,2024-02-29 21:41:44.032311916,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,48.0,40.0,_googlecast._tcp.local.,0,0 days 00:00:00.179816961
273,2024-02-29 21:42:25.908787012,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,517.0,509.0,,0,0 days 00:00:41.876475096
302,2024-02-29 21:42:39.776330948,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:13.867543936
304,2024-02-29 21:42:39.945916891,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.169585943
430,2024-02-29 21:44:39.775479078,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:01:59.829562187
432,2024-02-29 21:44:39.954984903,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.179505825
493,2024-02-29 21:45:47.337940931,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,48.0,40.0,_googlecast._tcp.local.,0,0 days 00:01:07.382956028
494,2024-02-29 21:45:47.538501978,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,48.0,40.0,_googlecast._tcp.local.,0,0 days 00:00:00.200561047
503,2024-02-29 21:46:03.707202911,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,450.0,442.0,lb._dns-sd._udp.local.,0,0 days 00:00:16.168700933
504,2024-02-29 21:46:03.718436003,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,450.0,442.0,lb._dns-sd._udp.local.,0,0 days 00:00:00.011233092
508,2024-02-29 21:46:39.774142981,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:36.055706978
510,2024-02-29 21:46:39.865272045,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.091129064
572,2024-02-29 21:48:39.775136948,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:01:59.909864903
58,2024-02-29 21:39:50.063431025,,,,,,,,,0,
59,2024-02-29 21:39:50.063553095,,,,,,,,,0,
232,2024-02-29 21:41:08.707343102,,,,,,,,,0,
265,2024-02-29 21:41:54.992719889,,,,,,,,,0,
266,2024-02-29 21:41:54.992856979,,,,,,,,,0,
269,2024-02-29 21:42:24.889473915,,,,,,,,,0,
270,2024-02-29 21:42:24.992165089,,,,,,,,,0,
279,2024-02-29 21:42:30.632666111,,,,,,,,,0,
283,2024-02-29 21:42:30.729231119,,,,,,,,,0,
286,2024-02-29 21:42:31.751005888,,,,,,,,,0,
290,2024-02-29 21:42:32.774787903,,,,,,,,,0,
293,2024-02-29 21:42:33.801650047,,,,,,,,,0,
294,2024-02-29 21:42:34.825078011,,,,,,,,,0,
295,2024-02-29 21:42:35.439311981,,,,,,,,,0,
296,2024-02-29 21:42:35.439454079,,,,,,,,,0,
300,2024-02-29 21:42:38.703509092,,,,,,,,,0,
317,2024-02-29 21:43:16.191929102,,,,,,,,,0,
318,2024-02-29 21:43:17.215934992,,,,,,,,,0,
319,2024-02-29 21:43:18.239953995,,,,,,,,,0,
320,2024-02-29 21:43:19.061642885,,,,,,,,,0,
322,2024-02-29 21:43:20.085623026,,,,,,,,,0,
346,2024-02-29 21:43:45.070012093,,,,,,,,,0,
347,2024-02-29 21:43:45.070154905,,,,,,,,,0,
361,2024-02-29 21:44:08.702517986,,,,,,,,,0,
362,2024-02-29 21:44:10.670603991,,,,,,,,,0,
363,2024-02-29 21:44:10.670734882,,,,,,,,,0,
365,2024-02-29 21:44:20.499008894,,,,,,,,,0,
366,2024-02-29 21:44:21.523242950,,,,,,,,,0,
367,2024-02-29 21:44:23.570923090,,,,,,,,,0,
368,2024-02-29 21:44:24.594912052,,,,,,,,,0,
433,2024-02-29 21:44:40.365483046,,,,,,,,,0,
434,2024-02-29 21:44:40.365617037,,,,,,,,,0,
468,2024-02-29 21:44:55.929413080,,,,,,,,,0,
469,2024-02-29 21:44:56.748449087,,,,,,,,,0,
472,2024-02-29 21:44:57.772609949,,,,,,,,,0,
473,2024-02-29 21:44:58.796509981,,,,,,,,,0,
474,2024-02-29 21:44:59.820420980,,,,,,,,,0,
478,2024-02-29 21:45:38.696074963,,,,,,,,,0,
528,2024-02-29 21:47:02.392698050,,,,,,,,,0,
529,2024-02-29 21:47:03.416882992,,,,,,,,,0,
530,2024-02-29 21:47:04.236349106,,,,,,,,,0,
531,2024-02-29 21:47:05.260082005,,,,,,,,,0,
532,2024-02-29 21:47:08.692047119,,,,,,,,,0,
567,2024-02-29 21:48:31.890134096,,,,,,,,,0,
568,2024-02-29 21:48:32.811856985,,,,,,,,,0,
569,2024-02-29 21:48:34.655183077,,,,,,,,,0,
570,2024-02-29 21:48:38.688412905,,,,,,,,,0,
587,2024-02-29 21:49:00.769319057,,,,,,,,,0,
588,2024-02-29 21:49:01.793818951,,,,,,,,,0,
589,2024-02-29 21:49:02.713223934,,,,,,,,,0,
592,2024-02-29 21:49:04.760272026,,,,,,,,,0,
